profile_id,sex,age,pr_interest_keyword_cd_1,pr_interest_keyword_cd_2,pr_interest_keyword_cd_3,ch_interest_keyword_cd_1,ch_interest_keyword_cd_2,ch_interest_keyword_cd_3
8751,M,6,P06,P03,P02,K01,K09,K08
8752,F,2,P06,P02,P01,K02,K03,
8754,F,6,P01,P07,P08,K01,,
8755,F,6,P02,P06,P04,K01,K03,K04
8756,F,6,P03,P01,P06,K02,K03,K01
8758,M,4,P03,P02,P04,K08,K01,K03
8767,M,4,P06,P07,P02,K09,,
8768,M,6,P06,P05,P01,K02,K04,K07
8769,M,3,P02,P03,P06,K08,,
8776,F,3,P06,,,K01,,
8778,F,3,P06,P01,P03,K01,K02,
8779,F,3,P02,P06,P08,K01,K06,K02
8781,M,7,P05,P07,P06,K01,K02,K03
8786,M,3,P06,P02,P04,K01,K03,K02
8787,F,3,P02,P06,P04,K01,K02,K03
8794,F,5,P02,P07,P08,K01,K04,K08
8799,F,6,P07,P06,,K01,K03,K02
8801,F,3,P03,P04,P07,K02,K01,
8802,F,9,P02,P06,P07,K01,K04,K06
8803,M,2,P02,,,K01,,
8806,F,4,P02,P07,P06,K01,,
8809,F,9,P01,P03,P06,K03,K04,K01
8811,M,3,P02,,,K08,,
8812,F,8,P06,P03,P02,K06,K04,
8813,M,5,P03,P02,P01,K02,K03,K08
8816,F,2,P04,,,K01,,
8818,M,3,P04,P03,P07,K08,K02,K01
8823,F,5,P07,P08,P06,K01,K04,K03
8824,M,7,P01,P02,P03,K04,K05,K06
8825,M,7,P01,P03,P02,K02,K03,K06
8828,M,6,P04,P03,P02,K03,K01,K08
8830,M,6,P02,P07,P04,K04,K05,K02
8831,M,5,P02,P01,P06,K03,K05,K02
8836,M,5,P06,P03,P04,K09,K08,K07
8842,M,6,P02,P04,P05,K01,K03,K08
8844,F,13,P06,,,K04,,
8854,M,3,P02,P05,P03,K01,K02,K08
8856,F,3,P05,,,K01,K09,
8861,M,4,P02,P05,P06,K03,K02,K06
8862,M,3,P03,,,K01,,
8865,M,4,P01,,,K01,,
8868,F,11,P03,,,K03,,
8878,M,7,P01,P08,P03,K05,K06,K03
8885,M,4,P08,,,K05,,
8886,F,2,P03,P06,,K01,K02,K03
8887,M,2,P05,P07,P02,K06,K08,K01
8891,F,5,P05,P08,P07,K04,K01,K07
8892,M,7,P05,P06,P07,K03,,
8894,F,7,P02,,,K03,,
8898,M,2,P06,,,K01,,
8899,M,4,P02,P06,P04,K08,K06,K01
8901,M,8,P04,P07,P02,K03,K05,K02
8902,F,3,P06,,,K01,,
8908,M,2,P04,,,K01,,
8915,F,2,P05,,,K09,,
8916,F,2,P06,,,K01,K02,K03
8920,M,8,P01,P04,P05,K04,K05,K06
8921,F,13,P01,P07,P06,K04,K06,K03
8922,F,6,P02,P07,P06,K03,K06,K04
8923,F,3,P06,,,K01,,
8925,M,2,P04,P03,P02,K01,K03,
8932,F,5,P07,P08,P01,K03,K06,K05
8934,F,7,P04,P02,,K01,K02,
8937,F,2,P02,P03,P06,K03,K02,K01
8938,F,6,P07,P01,P04,K05,K04,K06
8944,M,7,P01,P07,P08,K05,K06,K08
8946,M,3,P01,P05,P06,K08,,
8947,F,3,P03,P07,,K01,,
8952,M,6,P01,P07,P04,K05,K08,K07
8954,F,9,P01,P03,P02,K01,K04,K03
8960,F,5,P07,P08,P02,K05,K03,K01
8962,F,7,P06,P03,P07,K04,K06,K03
8966,F,5,P06,P02,P07,K01,K06,K05
8968,M,6,P05,P03,,K01,K09,K05
8977,M,6,P03,P05,P04,K02,K08,
8980,M,5,P04,P02,,K09,,
8988,F,8,P02,P08,P03,K01,K03,K04
8996,M,5,P03,P06,P07,K06,K08,K02
8999,F,8,P06,P03,P07,K03,K04,K01
9002,F,7,P02,P06,P07,K01,K02,K06
9015,M,3,P01,,,K02,,
9023,F,4,P01,P04,P08,K02,K01,K03
9028,M,8,P05,,,K09,,
9034,F,5,P04,P08,P02,K06,K03,
9035,F,8,P03,P06,P02,K04,K09,K01
9037,F,8,P01,P04,P07,K03,K04,K05
9044,F,2,P06,P02,P03,K02,K01,K07
9045,F,4,P06,P07,P02,K01,K04,K02
9046,M,6,P06,P05,,K03,K04,K09
9047,F,2,P06,P02,P03,K01,K02,
9050,F,10,P06,,,K01,,
9055,F,4,P04,P07,P02,K01,K03,K06
9056,M,2,P05,P06,P01,K01,,
9072,F,4,P06,,,K01,K02,K03
9076,F,8,P06,P01,P03,K04,K02,K06
9081,M,8,P03,P05,P06,K03,K05,K04
9083,M,7,P04,,,K08,,
9086,F,3,P03,,,K01,,
9089,F,3,P02,P06,P07,K01,K03,K02
9093,M,4,P04,P02,P07,K06,K01,
9095,M,3,P06,P04,P02,K01,K07,K09
9098,F,2,P05,,,K01,,
9108,F,2,P06,P03,P02,K01,,
9113,M,5,P06,P01,P02,K08,K09,K06
9117,F,5,P02,,,K01,,
9118,F,5,P04,,,K01,,
9120,M,3,P07,P04,P05,K01,K09,K06
9122,M,5,P05,,,K08,,
9124,F,3,P05,P03,P04,K01,K02,K07
9126,F,4,P06,,,K01,,
9127,M,8,P01,P03,P04,K08,K03,K04
9128,F,4,P06,P08,P07,K01,K05,K03
9139,F,8,P01,P08,P07,K01,K02,K06
9150,F,4,P06,P01,P04,K01,K02,K08
9151,F,4,P03,P02,P07,K01,K02,K04
9160,M,3,P03,P05,P02,K01,K02,K08
9161,M,7,P02,P07,P01,K02,K09,K04
9163,M,8,P01,,,K04,,
9168,F,2,P07,,,K01,,
9171,M,3,P03,P01,P05,K04,K03,K09
9177,M,6,P07,P06,P02,K01,K03,K09
9178,F,13,P06,P07,P08,K04,,
9181,M,4,P01,P04,P05,K01,K06,K08
9189,M,5,P02,P01,P03,K01,K02,K03
9191,F,5,P02,P06,P03,K01,K06,K07
9193,M,4,P03,P02,P06,K01,K02,K03
9194,M,5,P06,P07,P03,K01,K06,K08
9204,F,3,P06,P07,P08,K01,K05,K04
9208,F,3,P02,P06,P07,K01,,
9217,F,1,P06,P03,P08,K06,K02,K05
9221,M,6,P07,P02,P05,K01,K02,K08
9222,F,3,P02,P06,P07,K01,K02,K07
9223,F,3,P06,P07,P02,K01,K06,K03
9231,F,3,P07,,,K01,,
9233,M,4,P06,,,K09,,
9236,M,5,P01,P03,P06,K01,K06,
9239,F,8,P02,P07,P08,K01,K03,K05
9240,M,4,P03,P04,P06,K01,K02,K08
9244,F,4,P03,,,K09,,
9245,F,6,P07,P06,P03,K01,K03,K05
9253,F,3,P02,P06,P07,K02,K01,K03
9254,M,3,P01,P02,P06,K01,K03,K05
9258,F,3,P06,P07,P02,K03,K02,K01
9267,F,6,P07,P01,P08,K03,K05,K06
9269,F,3,P04,P02,P03,K01,,
9274,M,5,P02,P04,P03,K07,K08,K04
9292,M,4,P05,P06,P03,K01,,
9294,M,2,P03,,,K02,,
9295,M,7,P02,P05,P06,K08,K05,K01
9300,M,3,P06,P08,P01,K01,K09,
9301,M,3,P06,P07,P04,K01,K02,K03
9303,F,3,P03,,,K02,,
9307,M,8,P01,P08,P06,K01,K04,K09
9309,F,2,P02,P07,P08,K01,K03,
9314,M,6,P05,P08,P02,K08,,
9315,M,6,P05,P07,,K01,,
9317,F,5,P06,P04,P02,K07,K01,K04
9319,M,4,P05,P03,P02,K09,K03,K01
9322,F,2,P06,P05,P02,K01,,
9323,M,5,P06,,,K08,,
9331,F,1,P06,,,K02,,
9332,M,5,P07,P08,P02,K05,K03,K06
9333,F,2,P04,P07,P06,K01,,
9337,M,4,P07,,,K08,K03,K01
9341,M,8,P01,P03,P07,K03,K06,K02
9344,M,6,P07,P06,P02,K08,K03,K09
9354,M,6,P01,P02,P03,K02,K06,K03
9355,F,4,P02,P04,P06,K01,K02,K09
9357,F,1,P06,,,K01,,
9368,M,5,P02,P03,P04,K01,K02,K06
9369,F,2,P02,P06,,K01,K02,
9370,M,6,P05,P06,P07,K01,K02,K03
9372,F,1,P02,,,K01,,
9373,M,4,P05,P06,P02,K02,K01,K09
9375,F,8,P01,P03,P06,K01,K03,K05
9382,M,9,P01,P03,P08,K02,K05,K06
9394,M,5,P03,P02,P06,K02,K04,K09
9398,M,4,P04,P06,P05,K01,K07,K08
9404,F,7,P03,P05,P07,K03,K01,K09
9412,F,5,P06,P04,P02,K01,K03,K04
9413,F,6,P06,P05,P07,K01,K05,K06
9415,F,1,P07,P04,P08,K01,K02,K07
9417,M,6,P03,P07,P08,K03,K08,K05
9418,M,2,P01,P06,P05,K01,K02,K03
9419,F,3,P02,P04,P05,K09,K01,K02
9426,F,7,P07,P08,P01,K06,K05,K02
9431,M,9,P02,P01,P06,K05,K09,K08
9439,M,4,P05,P01,P03,K03,K06,K08
9444,F,7,P01,P03,P08,K02,K03,K05
9447,F,5,P06,P07,P02,K03,,
9449,F,3,P02,P06,P03,K01,K02,K07
9454,M,7,P03,P01,P07,K02,K01,K06
9457,M,5,P03,P06,P07,K02,K06,K07
9464,F,4,P06,P05,,K01,,
9467,M,6,P07,P02,P03,K06,K03,K05
9469,M,4,P03,P06,,K01,K03,K04
9474,M,1,P01,,,K08,,
9475,F,6,P03,P04,P06,K01,K04,K06
9483,F,4,P06,P02,P01,K04,K03,K02
9486,F,3,P02,P06,P03,K01,K02,K03
9489,M,4,P01,P04,P07,K01,K03,K08
9497,F,3,P02,P07,P04,K01,K02,K03
9500,F,4,P07,P06,P03,K01,K02,K09
9506,M,6,P05,P03,P01,K06,K09,K08
9508,M,4,P07,P04,P05,K01,K09,K08
9509,M,6,P01,,,K09,K07,
9510,F,5,P04,P03,P05,K01,K02,K03
9520,M,5,P06,P07,P03,K08,K01,K06
9533,F,6,P02,P04,P06,K01,K02,K05
9535,M,11,P02,P08,P07,K02,K09,K07
9543,M,7,P01,P07,P08,K05,K04,K03
9549,F,5,P03,P06,P07,K06,K09,
9552,F,5,P05,P06,P07,K01,K03,K04
9553,F,3,P04,P02,P07,K01,K02,K06
9558,F,7,P06,P07,P05,K01,K06,K04
9562,F,4,P02,P04,P03,K01,K03,K07
9566,F,8,P03,,,K04,,
9569,M,7,P07,P01,P02,K02,K01,K09
9572,F,8,P02,P04,P03,K04,K03,K01
9574,F,3,P04,P07,P06,K01,K02,K03
9579,M,4,P05,P04,P03,K02,K08,K04
9580,F,11,P01,P06,P05,K06,,
9584,M,7,P04,P01,P03,K02,,
9585,M,6,P05,P08,P07,K08,K05,K06
9586,F,7,P03,P05,P06,K02,K04,K06
9591,F,4,P04,P06,P05,K03,K01,K05
9594,M,3,P05,P02,P08,K01,,
9604,M,7,P03,P07,P01,K04,K07,K02
9609,F,5,P06,P08,P07,K01,K05,K06
9610,F,6,P04,P07,,K07,,
9614,M,8,P04,P02,P07,K07,K05,K09
9615,M,8,P08,P01,P03,K02,K04,K09
9617,M,5,P01,P03,P06,K01,K06,K08
9620,F,8,P02,P06,P07,K01,K04,K07
9624,M,5,P03,P01,P07,K02,K01,K03
9625,F,5,P04,P02,P06,K01,,
9632,M,2,P06,,,K01,,
9636,F,4,P03,P06,P05,K01,K02,K09
9640,M,8,P07,P08,P03,K06,K05,K02
9646,F,6,P02,P06,P01,K03,K01,K07
9650,M,1,P04,P02,P06,K07,K03,K09
9653,M,4,P03,P05,P06,K01,K09,
9654,M,4,P06,P05,P03,K01,K08,
9659,F,5,P01,P06,P03,K04,K03,K01
9666,M,5,P07,P06,P02,K06,K03,K02
9669,M,4,P05,P06,,K01,K08,K05
9670,F,4,P01,P02,P03,K03,,
9671,M,4,P06,P07,P05,K08,,
9675,F,6,P07,P06,P08,K01,K04,K06
9678,F,6,P01,P07,P08,K06,K03,K05
9681,M,5,P01,P03,P08,K02,K03,K06
9682,M,3,P05,P06,,K01,K03,K08
9685,M,5,P06,P03,P04,K02,K01,K05
9686,M,8,P01,P02,P03,K08,,
9688,M,3,P01,P05,P03,K01,K09,K02
9690,M,7,P01,P02,P07,K03,K01,K02
9693,M,8,P01,P06,P08,K05,K06,K03
9694,M,5,P01,P03,P05,K02,K01,K08
9699,M,4,P02,P05,P04,K01,K07,K09
9701,F,3,P02,P07,P03,K02,K08,K05
9707,F,3,P05,,,K01,,
9710,M,3,P02,P07,P06,K03,,
9712,M,6,P06,P01,P03,K02,K07,K08
9713,M,4,P04,,,K01,,
9718,F,8,P07,P02,P08,K03,K07,K04
9720,M,4,P02,P04,P05,K08,K03,K01
9721,F,9,P06,P07,P08,K06,K05,K03
9728,F,3,P06,P03,P02,K01,K03,K02
9729,F,3,P06,P07,P02,K02,K01,K03
9732,M,3,P03,P06,,K02,K08,
9742,M,4,P03,P05,,K01,K03,K08
9751,F,7,P06,,,K02,,
9754,F,6,P08,P07,P04,K05,K01,
9759,F,5,P06,P04,P02,K07,K08,K02
9761,M,5,P03,P04,P06,K01,K03,K02
9764,F,8,P06,P07,P03,K01,,
9767,F,5,P07,P06,P02,K01,K03,K06
9771,F,4,P05,,,K01,K02,K03
9774,F,5,P06,P07,P08,K01,K03,K06
9777,F,3,P05,P06,P02,K01,K07,K08
9782,M,7,P03,P05,,K02,K03,
9798,M,1,P03,P06,P02,K01,K02,K08
9800,M,6,P04,P06,P03,K03,K05,K07
9802,F,7,P06,P03,P07,K03,K04,K02
9803,M,6,P01,P02,P07,K02,K08,K03
9810,M,10,P01,P06,P03,K06,K09,K05
9817,M,7,P05,P07,P02,K09,K08,K05
9818,F,8,P02,P07,P08,K03,K06,K01
9826,F,10,P06,P07,P08,K03,K01,K05
9828,F,4,P07,P06,P03,K01,K02,K07
9833,F,5,P02,P08,P07,K09,K07,K04
9839,F,6,P02,P01,P04,K03,K06,K09
9842,F,5,P03,P06,P04,K02,K03,K09
9843,M,4,P03,P05,P06,K08,K02,K01
9844,F,4,P03,P06,P08,K01,K03,K02
9847,F,7,P01,P03,,K03,K09,K05
9848,F,2,P02,,,K01,,
9850,M,3,P03,,,K02,,
9854,F,5,P03,,,K03,,
9857,F,11,P05,P06,,K04,K07,K09
9860,M,6,P01,P06,P07,K04,K06,K05
9865,F,7,P07,P06,P02,K03,K04,K07
9867,M,6,P07,P05,P02,K08,K02,K09
9869,F,6,P07,P04,P05,K01,K05,K03
9871,M,7,P01,,,K06,K09,
9874,F,6,P01,P03,P05,K01,K04,K06
9880,M,5,P04,P06,P03,K01,K08,K02
9881,M,5,P02,P07,P06,K03,K01,K04
9882,F,3,P02,P03,,K01,K02,K07
9886,M,5,P03,P04,P02,K03,K02,K08
9887,F,7,P06,P07,,K01,K03,
9902,M,6,P08,P03,P01,K03,K01,K05
9903,M,3,P02,P05,P07,K01,K08,K09
9906,F,8,P06,P07,P08,K02,K05,K06
9908,F,7,P01,P07,P08,K05,K06,K04
9916,M,4,P06,P04,P02,K01,K02,K08
9917,F,8,P02,P07,P06,K04,K05,K06
9919,M,4,P04,P02,P07,K08,K06,K03
9922,M,4,P07,P04,P02,K03,,
9923,M,10,P05,P01,P06,K04,K09,K08
9924,F,7,P08,P06,P02,K03,K04,K05
9925,F,7,P01,P06,P03,K02,K01,K03
9927,M,4,P04,P03,P02,K01,K03,K06
9930,M,3,P01,,,K01,,
9932,F,1,P01,P03,P05,K02,K07,K09
9933,F,3,P03,P02,P06,K02,K09,K05
9935,M,4,P03,P05,P06,K01,K02,K08
9940,F,8,P06,P01,P07,K04,K02,K07
9944,M,8,P02,P03,P06,K03,,
9945,M,4,P03,P05,P07,K01,K02,K03
9952,F,6,P06,,,K01,,
9955,F,6,P04,P05,P02,K01,K02,K07
9962,M,4,P02,P03,,K08,K01,K02
9963,M,8,P08,P01,P03,K05,K06,K04
9965,M,4,P04,P02,P05,K08,K01,
9972,F,9,P07,P04,P06,K02,K03,K01
9973,M,5,P01,,,K03,,
9984,M,6,P08,P07,P03,K05,K02,K03
9987,F,7,P01,P02,P06,K02,K01,
9988,M,4,P02,P07,P04,K01,K05,K08
9994,F,8,P07,,,K02,K09,
9995,M,7,P07,P03,P02,K02,K04,K08
9997,F,7,P01,P03,P02,K01,K02,K06
10004,F,6,P04,P03,P07,K05,K03,K04
10007,F,7,P03,P06,P01,K01,K04,
10008,F,3,P06,P02,P03,K02,K07,K01
10012,M,8,P05,,,K02,,
10023,F,5,P04,P06,P07,K01,K02,K06
10024,F,8,P06,,,K01,K04,K07
10028,F,8,P03,P06,P08,K04,K06,K03
10029,F,3,P05,P06,P07,K01,K02,K07
10031,M,4,P05,P01,P06,K02,K01,K09
10038,M,6,P02,P07,P08,K03,K06,K08
10039,F,5,P03,P01,P05,K03,K01,K06
10045,M,4,P06,P05,P07,K01,K02,K08
10046,M,9,P06,,,K01,,
10048,M,2,P05,P06,P07,K01,K08,K09
10056,F,5,P03,P04,P06,K01,K02,K03
10059,F,7,P06,,,K04,,
10075,M,3,P05,,,K02,,
10080,M,3,P07,P06,P05,K01,K02,K05
10084,F,1,P07,,,K01,,
10085,M,4,P05,P04,,K02,K01,K08
10087,M,4,P07,,,K01,,
10088,F,6,P01,P06,P05,K01,K09,
10089,M,6,P02,P08,P07,K06,K02,K05
10090,F,1,P01,P06,,K01,K02,K03
10092,F,3,P02,,,K01,,
10093,M,4,P02,,,K08,K03,
10095,M,3,P06,P05,P03,K08,K01,
10098,F,5,P03,P06,P07,K03,K02,K06
10102,M,8,P01,P03,P06,K02,K03,K05
10103,M,3,P06,,,K01,K02,K09
10104,M,5,P04,P06,P05,K05,K08,K02
10109,M,2,P06,,,K03,,
10110,M,2,P05,P06,P02,K01,K03,
10115,F,7,P01,P02,P03,K01,K02,K03
10116,F,9,P01,,,K01,,
10120,M,3,P06,,,K01,,
10125,F,6,P06,P01,P08,K09,K04,K02
10127,F,8,P06,P01,P08,K04,K01,K09
10129,M,5,P03,P05,P04,K02,K04,K08
10130,M,4,P01,,,K09,,
10131,M,4,P05,P04,P02,K01,K08,K09
10132,M,2,P01,P05,P06,K01,K06,K09
10133,F,2,P04,P06,P02,K01,K02,K07
10146,M,9,P06,P04,,K04,,
10147,M,8,P06,,,K01,,
10148,F,5,P06,,,K01,,
10152,M,6,P07,P02,P04,K08,K06,K05
10168,F,6,P07,P02,P06,K07,K04,K02
10172,M,5,P02,P03,P06,K02,K06,K03
10175,M,4,P05,P06,P07,K01,K04,K05
10178,F,3,P01,,,K01,,
10179,M,3,P05,P04,P08,K03,K02,K01
10190,F,9,P06,P01,P04,K02,K04,K01
10194,F,3,P02,P04,P06,K01,K03,K06
10199,F,3,P06,,,K01,,
10200,M,8,P06,P05,P07,K03,K04,K05
10205,F,6,P06,P07,P03,K03,K01,K04
10209,F,7,P08,P06,P01,K02,K04,
10211,F,3,P05,P06,,K01,K04,K07
10213,M,5,P03,,,K02,,
10215,F,1,P07,,,K09,,
10216,F,3,P02,P03,P05,K01,K02,K03
10220,M,7,P07,P02,P04,K03,K04,K01
10221,M,6,P05,P01,P03,K01,K09,K05
10224,M,6,P06,P07,P08,K03,K05,K06
10225,F,5,P03,,,K03,,
10230,F,6,P06,P03,P04,K04,K03,K01
10234,M,4,P03,P02,P07,K01,K08,K09
10241,F,3,P04,P06,P02,K01,K02,K03
10242,M,7,P03,,,K02,,
10245,F,5,P02,P06,P08,K01,K02,
10248,F,3,P06,P04,P02,K02,K03,K01
10251,F,4,P02,,,K03,,
10253,F,9,P06,P07,P01,K03,K06,K05
10256,F,6,P07,P06,,K09,,
10261,F,2,P06,P02,,K01,,
10271,F,4,P04,P08,P02,K01,K03,K06
10275,F,3,P04,P03,P02,K01,K02,
10282,M,8,P08,P05,P04,K07,K08,K09
10291,M,3,P01,P04,P06,K02,K03,K01
10303,M,7,P01,P07,P08,K06,K09,K02
10308,F,2,P02,P04,P06,K01,K02,
10318,M,9,P01,P07,P04,K05,K03,K04
10335,M,3,P02,P06,P07,K01,K02,K07
10336,M,5,P07,P08,P03,K06,K05,K02
10354,M,5,P02,P04,P06,K08,K06,K02
10365,F,10,P06,,,K04,K03,
10368,M,5,P03,P02,,K03,,
10369,M,2,P04,P05,P06,K01,K02,K06
10371,F,8,P02,P04,P06,K01,K04,
10377,F,6,P03,P07,P02,K01,K02,K03
10379,M,3,P04,P06,P05,K01,K02,K09
10387,F,7,P02,P06,P03,K01,K03,K04
10388,F,6,P07,P06,P01,K04,,
10392,F,5,P05,P07,P03,K02,K01,
10393,M,7,P01,,,K05,,
10395,M,4,P06,P04,P07,K08,,
10396,M,5,P06,P07,P05,K02,K07,K06
10397,F,12,P01,P03,P07,K06,,
10398,M,5,P02,P03,P04,K06,K02,K05
10401,F,4,P02,,,K08,,
10405,F,5,P07,P06,P08,K06,,
10406,M,5,P05,,,K08,,
10411,M,4,P03,,,K08,,
10412,M,7,P01,P05,P03,K02,K07,K05
10413,F,5,P02,P07,P03,K01,K07,K09
10416,F,7,P06,,,K01,K02,
10426,M,6,P02,P04,P07,K08,K09,K04
10430,F,3,P05,P06,P04,K01,K02,K03
10432,M,4,P07,P05,,K08,K05,K01
10434,F,7,P02,P07,P08,K04,K05,K06
10440,F,8,P06,P03,P01,K06,K04,K01
10441,M,9,P01,P06,P02,K06,,
10442,M,8,P07,,,K08,,
10444,M,8,P07,P08,P01,K05,K06,K04
10447,F,4,P05,P03,P06,K01,K09,K02
10449,M,7,P02,P04,P01,K03,K01,K09
10451,F,7,P06,P04,P02,K01,K03,K04
10464,F,5,P07,P04,P02,K01,K09,K02
10470,F,7,P01,P04,P06,K01,K03,K05
10471,M,6,P03,P02,P07,K06,K02,K08
10472,M,4,P07,P02,P04,K01,K08,K03
10473,F,4,P01,P06,P04,K01,K02,K04
10474,M,7,P05,P07,P06,K01,K03,K05
10475,M,8,P05,P07,P06,K08,K06,
10484,M,8,P07,P06,P02,K06,K03,K02
10485,M,7,P02,P06,P03,K08,K07,K02
10487,F,5,P07,P01,P02,K03,K02,K07
10488,M,8,P01,P02,P06,K03,K06,K05
10504,M,9,P01,P08,P07,K08,K05,K04
10505,F,1,P08,,,K06,K01,K07
10506,F,3,P06,,,K01,,
10511,F,7,P06,,,K04,,
10513,F,6,P08,P03,P01,K03,K04,K09
10515,F,7,P01,P03,P06,K03,K02,K06
10519,M,7,P06,P01,P08,K04,K08,K02
10521,F,8,P06,P08,P03,K01,K06,K02
10527,M,3,P02,P06,P07,K02,K01,K08
10529,F,3,P06,,,K01,K02,
10537,M,12,P05,,,K06,,
10539,F,6,P03,P07,P06,K02,K05,K07
10540,M,8,P05,P08,P07,K09,K05,K04
10541,F,7,P03,P07,P08,K01,K03,K06
10548,M,3,P02,P08,P07,K01,K05,
10551,M,5,P01,P02,P03,K01,K03,K06
10556,M,9,P02,P04,P07,K08,K04,K02
10561,F,3,P02,P04,P07,K03,K01,K07
10563,M,4,P03,P02,P08,K02,K08,K05
10564,F,3,P03,P02,P06,K01,K02,K06
10568,F,4,P02,P05,P06,K03,K02,K01
10570,M,7,P07,P06,P05,K08,,
10574,M,5,P01,P02,P06,K03,K05,K06
10575,M,5,P05,P03,,K01,K02,
10576,M,5,P03,,,K01,K02,
10585,M,1,P06,,,K08,,
10589,M,4,P05,P06,P04,K08,K02,K05
10599,M,6,P04,,,K01,K08,K04
10605,F,8,P07,P02,P08,K03,K05,K06
10608,M,6,P04,P07,P05,K01,K08,K06
10612,F,2,P03,P06,P01,K01,K02,K03
10614,M,8,P01,P02,P07,K04,K05,K03
10615,F,3,P06,P02,P05,K01,K07,K02
10619,F,9,P03,P08,P02,K03,K02,K05
10621,M,4,P05,,,K09,,
10623,M,7,P04,,,K05,,
10632,F,1,P01,P06,P03,K03,K04,K07
10643,F,6,P03,P01,P06,K02,K06,K03
10646,F,4,P03,P07,P05,K01,K02,K04
10648,F,5,P02,,,K07,,
10652,M,4,P07,P02,P05,K01,,
10660,M,6,P04,P02,P07,K05,,
10668,F,3,P05,P06,,K01,K02,K03
10671,F,5,P06,P07,P08,K01,K06,K05
10676,F,3,P04,,,K01,,
10680,M,4,P07,,,K01,,
10688,M,7,P07,P08,P01,K02,K03,K06
10691,F,8,P03,P07,P04,K01,K03,K06
10692,F,8,P02,P07,P03,K02,K04,K07
10693,M,4,P02,P05,P03,K08,K06,K01
10697,F,3,P03,,,K01,K03,
10698,M,9,P07,P02,P06,K03,K06,K05
10705,F,5,P02,P03,P07,K03,K01,K02
10712,F,7,P01,P03,P02,K07,K04,K02
10713,M,5,P06,P07,P08,K05,K06,
10720,M,6,P08,P07,P03,K06,K05,K08
10723,F,8,P06,P07,P02,K04,K03,K01
10725,M,6,P02,,,K02,,
10726,F,3,P04,P02,P05,K02,,
10727,M,8,P08,P03,P01,K08,K03,K04
10734,M,8,P06,P07,P01,K04,K05,K03
10735,F,7,P03,P06,P07,K02,K03,K04
10737,M,6,P07,P02,P03,K02,K03,K07
10740,M,7,P08,P07,P06,K03,K02,K05
10741,F,7,P03,P01,P02,K04,K07,K03
10744,M,4,P01,P08,P07,K05,K08,K01
10748,F,3,P06,,,K01,,
10756,M,6,P06,P01,P04,K02,K01,K08
10760,M,2,P05,P04,,K01,K02,
10761,M,5,P03,P07,P06,K01,K08,K02
10763,M,4,P02,P05,P07,K01,K08,K02
10764,M,7,P01,P03,P08,K03,K06,K05
10765,F,2,P02,,,K01,,
10767,F,2,P06,P01,P03,K01,,
10771,F,3,P03,P07,P02,K01,K02,K07
10773,M,7,P03,P04,P07,K02,K04,K03
10775,M,4,P01,,,K01,,
10776,M,3,P02,,,K01,,
10777,M,3,P02,P06,P07,K01,K02,K03
10778,F,3,P02,P03,P06,K01,K02,K03
10779,F,4,P02,P07,P08,K01,K02,K08
10782,F,5,P02,P03,P07,K04,K08,K03
10783,F,8,P02,P06,P01,K05,K07,K04
10784,F,3,P05,P06,P07,K02,K01,K08
10787,M,4,P05,,,K08,,
10789,M,9,P01,P08,P07,K04,K06,K03
10794,M,3,P02,P03,P07,K01,K02,K03
10795,F,8,P03,P01,P07,K01,K05,K04
10796,F,4,P03,P04,P06,K01,K02,K03
10797,F,2,P07,P03,P06,K01,K02,K07
10799,F,5,P02,P04,P06,K01,K09,K03
10803,F,10,P08,P07,P02,K03,K04,K02
10804,M,7,P07,P08,P02,K02,K01,K03
10813,F,3,P06,,,K01,,
10814,M,4,P05,,,K08,,
10815,M,5,P06,P07,P08,K08,,
10819,M,3,P05,P06,P07,K01,K02,
10822,F,6,P04,P05,P07,K01,K04,K05
10824,M,1,P01,P02,P03,K02,K03,K01
10827,M,7,P01,P05,P04,K08,K09,K01
10828,M,6,P01,P07,P08,K06,K08,K05
10839,F,5,P04,P02,P06,K02,K03,K05
10843,M,9,P06,,,K03,K04,
10844,M,6,P07,P08,P02,K02,K08,K05
10850,F,6,P04,P06,P07,K04,K07,K02
10851,M,6,P02,P07,P08,K01,K02,K05
10854,M,8,P03,P04,P06,K01,K02,K03
10855,M,3,P02,P04,P05,K01,K03,K05
10856,M,6,P02,P04,P01,K04,K07,K03
10859,M,2,P05,P06,,K01,,
10861,M,5,P01,,,K01,,
10866,M,8,P01,P07,P02,K06,K04,K03
10873,M,10,P01,P08,P03,K02,K08,K09
10881,M,3,P04,P02,P03,K02,K01,K07
10884,M,4,P05,P07,P01,K01,K03,K08
10888,F,3,P02,P06,,K01,,
10890,F,7,P06,P07,P08,K05,K03,K01
10893,M,8,P01,P08,P02,K01,K06,K05
10899,F,8,P07,P05,P06,K06,K03,K04
10900,F,5,P07,P08,P06,K06,K03,K07
10910,F,7,P06,P07,P08,K03,K06,K05
10911,M,2,P06,P03,P07,K01,K02,K03
10916,F,6,P07,P08,P06,K02,K07,K01
10920,M,5,P06,P03,P01,K06,K08,K09
10923,M,2,P05,P04,P06,K01,K04,
10928,F,6,P07,P04,P08,K03,K05,K06
10930,F,7,P01,P04,P06,K03,K02,K01
10932,M,5,P02,P01,P04,K01,K04,K05
10935,M,1,P06,P03,,K01,,
10941,M,3,P05,,,K01,,
10942,M,7,P07,P06,P01,K05,K06,K04
